pomodoro,4045
pompano,4046
pom pom mushroom,4047
Pont l'テ益テェque cheese,4048
pony,4049
ponzu sauce,4050
poorboy; po' boy,4051
poori; puri,4052
popadam; poppadum,4053
popcorn; popped corn,4054
pope's nose,4055
popover,4056
poppy seed; poppyseed,4057
porcino,4058
porgy,4059
pork,4060
"pork sausage, fresh",4061
pork shoulder,4062
porridge,4063
port; Porto,4064
porter,4065
porterhouse steak,4066
portobello mushroom; portobella mushroom,4067
Port-Salut cheese,4068
posole; pozole,4069
posset,4070
pot,4071
potable,4072
potage,4073
potato,4074
potato chips,4075
potato flour,4076
potato ricer,4077
potato salad,4078
potato starch,4079
pot-au-feu,4080
pot cheese,4081
pot de cr竪me; pot-au-cr竪me,4082
pot liquor; potlikker,4083
pot marjoram,4084
pot pie; potpie,4085
pot roast,4086
pot stickers,4087
potted shrimp,4088
poularde,4089
poulet,4090
poultry,4091
poultry shears,4092
pound cake,4093
pourriture noble,4094
pousse-caf辿,4095
poussin,4096
powdered milk,4097
powdered sugar,4098
pozole,4099
praches,4100
prairie oyster,4101
praline,4102
pralin辿,4103
prawn,4104
prepared mustard,4105
preserve,4106
preserved lemons,4107
preserved sweet melon,4108
preserves,4109
pressed cookie,4110
pressed duck,4111
pressure cooker,4112
pretzel,4113
prick,4114
prickly pear,4115
"primavera, alla",4116
prime rib,4117
primost cheese,4118
prix fixe,4119
processed cheese,4120
profiterole,4121
proof,4122
prosciutto,4123
proteins,4124
"provençal, à la",4125
provolone cheese,4126
prune,4127
prunelle,4128
pueblo bread; pueblo adobe bread,4129
Puerto Rican cherry,4130
puffball mushroom,4131
puff pastry,4132
pull date,4133
pullet,4134
pulque,4135
pulse,4136
pulverize,4137
pummelo,4138
pumpernickel,4139
pumpkin,4140
pumpkin seed oil,4141
pumpkin seeds,4142
pupu; pu pu,4143
puree; pur辿e,4144
purple laver,4145
puttanesca sauce; alla puttanesca,4146
pyramide cheese,4147
quadrettini,4148
quahog,4149
quail,4150
Quark,4151
quatre 辿pices,4152
quenelle,4153
quesadilla,4154
queso,4155
queso blanco,4156
queso fresco,4157
queso fundido,4158
quetsch,4159
quiche,4160
quick bread,4161
quince,4162
quinine water,4163
quinoa,4164
rabbit,4165
rack of lamb,4166
raclette,4167
radiatore,4168
radicchio,4169
radish,4170
rago短t,4171
ragu,4172
ragu Bolognese,4173
rainbow runner,4174
rainbow trout,4175
raisin,4176
raita,4177
rakkyo; rakyo,4178
ramekin,4179
ramen,4180
Ramos gin fizz; Ramos fizz,4181
ramp,4182
ranchero sauce,4183
range chicken,4184
rape,4185
rapeseed oil,4186
rapini,4187
rarebit,4188
rascasse,4189
ras el hanout,4190
rasher,4191
raspberry,4192
ratafia,4193
ratatouille,4194
ravioli,4195
raw milk,4196
raw sugar,4197
ray,4198
razor clam,4199
reamer,4200
Reblochon cheese,4201
reconstitute,4202
red beans,4203
red beans and rice,4204
red bell pepper,4205
red cabbage,4206
red caviar,4207
red cooking,4208
red date,4209
Red Delicious apple,4210
red drum,4211
redeye gravy,4212
redfish,4213
red flannel hash,4214
red Mexican bean,4215
red mullet,4216
red pepper; red pepper flakes,4217
red shiso,4218
red snapper,4219
reduce,4220
reduction,4221
refried beans; frijoles refritos; refritos,4222
refrigerator cookie,4223
refrigerator thermometer,4224
refritos,4225
Reggiano Parmigiano cheese,4226
Rehoboam,4227
reindeer,4228
r辿moulade,4229
render,4230
renkon,4231
rennin,4232
restaurateur,4233
retsina,4234
Reuben sandwich,4235
Rhode Island Greening apple,4236
Rh担ne wines,4237
rhubarb,4238
rhubarb chard,4239
rib,4240
ribbon,4241
rib-eye steak,4242
Ribier grape,4243
ribollita,4244
rib roast,4245
rib steak,4246
rice,4247
rice bran,4248
rice flour,4249
rice-flour noodles,4250
rice paper,4251
ricer,4252
rice sticks,4253
rice vinegar,4254
rice wine,4255
rickey,4256
ricotta cheese,4257
Riesling,4258
rigatoni,4259
rijsttafel,4260
rillettes,4261
ripe olive,4262
ripieni,4263
ris,4264
riso,4265
risotto,4266
rissole,4267
rissol辿,4268
ristra,4269
riz,4270
riz à l'impératrice,4271
Rizcous,4272
rizotto,4273
roast,4274
roaster,4275
roasting rack,4276
Rob Roy,4277
rocambole,4278
rock and rye,4279
rock bass,4280
rock bun,4281
rock candy,4282
Rock Cornish hen; Rock Cornish game hen,4283
rocket,4284
rockfish,4285
rock lobster,4286
rock salt,4287
rock sugar,4288
Rocky Mountain Oyster,4289
rocky road,4290
roe,4291
rolled cookie,4292
rolled oats,4293
rolled roast,4294
rolling boil,4295
rolling cookie cutter,4296
rolling pin,4297
rollmops,4298
roll out,4299
romaine lettuce,4300
Romanesca cauliflower; Romanesco,4301
Roman mushroom,4302
Romano cheese,4303
Rome Beauty apple,4304
romesco,4305
root beer,4306
Roquefort cheese,4307
roquette,4308
rose hip,4309
rosemary,4310
rosette; rosette iron,4311
rose water,4312
ros辿 wines,4313
Rossini,4314
r旦sti,4315
rotary beater,4316
rotelle,4317
r担ti,4318
roti,4319
r担tie,4320
rotini,4321
rotisserie,4322
roughage,4323
rouille,4324
roulade,4325
Rouladen,4326
"round, beef",4327
roux,4328
Royal Ann cherry,4329
royal icing,4330
rubber spatula,4331
ruby port; ruby Porto,4332
rucola; rugala,4333
rudderfish,4334
rugalach,4335
rum,4336
rumaki,4337
rump roast; rump steak,4338
runner bean,4339
ruote; ruote de carro,4340
rusk,4341
russet Burbank potato,4342
Russian dressing,4343
Russian tea cakes,4344
rusty nail,4345
rutabaga,4346
rye flour,4347
rye whiskey,4348
sabayon,4349
sabl辿,4350
sablefish,4351
Sabra liqueur,4352
saccharin,4353
Sachertorte; Sacher torte,4354
saddle,4355
safflower oil,4356
saffron,4357
Saga blue,4358
saganaki,4359
sage,4360
sago,4361
sai-hashi,4362
Saint Andr辿,4363
Saint-Germain,4364
Saint-Honor辿; g但teau Saint-Honor辿,4365
Saint John's bread,4366
Saint Peter's fish,4367
sake,4368
salad bowl lettuce,4369
salad burnet,4370
salad dressing,4371
salade compos辿,4372
salad spinner,4373
salamander,4374
salami,4375
salicornia,4376
Salisbury steak,4377
Sally Lunn,4378
salmagundi,4379
Salmanazar,4380
salmi; salmis,4381
salmon,4382
salmonella,4383
salpicon,4384
salsa,4385
salsify,4386
salt,4387
salt cod,4388
saltfish,4389
saltimbocca,4390
salt pork,4391
salt-rising bread,4392
salty black beans,4393
Salzburger nockerl,4394
sambal,4395
sambuca,4396
samosa,4397
samp,4398
samphire,4399
Samsoe cheese,4400
sand dab,4401
sand leek,4402
sand shark,4403
sangr鱈a,4404
sangrita,4405
sansho,4406
Santa Claus melon,4407
Santa Fe Grande chile,4408
"sapote, white",4409
sapsago cheese,4410
Saratoga chips,4411
sardine,4412
sarsaparilla,4413
sarume,4414
sashimi,4415
sassafras,4416
sat辿; satay,4417
satsuma orange,4418
saturated fat,4419
sauce,4420
sauce boat; sauceboat,4421
saucepan,4422
sauce piquante,4423
saucisse,4424
sauerbraten,4425
sauerkraut,4426
sausage,4427
saut辿; saut辿ed; saut辿ing,4428
saut辿 pan,4429
Sauternes,4430
Sauvignon Blanc,4431
savarin,4432
savory,4433
savoury,4434
savoy cabbage,4435
Sazerac,4436
Sbrinz cheese,4437
scald,4438
scale,4439
"scale, kitchen",4440
scallion,4441
scallop,4442
scaloppine,4443
scamorze cheese; scamorza; scamorzo,4444
scampi,4445
schaum torte; schaumtorten,4446
Schbzieger cheese,4447
schlag,4448
schmaltz,4449
schmaltz herring,4450
schmear,4451
Schmierwurst,4452
schnapps; schnaps,4453
schnitzel,4454
schnitz un knepp,4455
scone,4456
score,4457
scorpion,4458
scorzonera,4459
Scotch barley,4460
Scotch bonnet chile,4461
Scotch broth,4462
Scotch egg,4463
Scotch whisky; Scotch,4464
Scotch woodcock,4465
scrapple,4466
screwdriver,4467
screwpine leaves,4468
scrod,4469
scungilli,4470
scup,4471
scuppernong grape,4472
sea anemone,4473
sea bass,4474
sea bean,4475
sea bread,4476
sea bream,4477
sea cucumber,4478
sea devil,4479
seafoam,4480
seafood,4481
sea pickle,4482
sear,4483
sea robin,4484
sea salt,4485
seashell pasta,4486
sea slug,4487
sea snail,4488
seasoned salt,4489
seasoning,4490
"season, to",4491
seatrout,4492
sea urchin,4493
seaweed,4494
sec,4495
Seckel pear,4496
sediment,4497
seed,4498
seed sprouts,4499
seitan,4500
seize,4501
sel,4502
self-rising flour,4503
sell date,4504
seltzer water,4505
semi de melone,4506
semifreddo,4507
S辿millon,4508
semolina,4509
sendai miso,4510
sereh,4511
serrano chile,4512
sesame oil,4513
sesame seed,4514
"set, to",4515
seven-minute frosting,4516
seven spice seasoning,4517
seviche,4518
Seville orange,4519
sevruga caviar,4520
shabu-shabu,4521
shad,4522
shaddock,4523
shad roe,4524
shallot,4525
shamogi; shamoji,4526
Shanghai cooking,4527
shank,4528
sharbat,4529
shari,4530
shark,4531
shark's fin,4532
sharpening steel,4533
shashlik,4534
she-crab soup,4535
shell,4536
shell bean,4537
shellfish,4538
shell steak,4539
shepherd's pie,4540
sherbet,4541
sherry,4542
shichimi togarashi; shichimi,4543
shiitake,4544
shimeji,4545
shinma; shinmai,4546
shinshu miso,4547
shioyaki,4548
ship biscuit,4549
shirataki,4550
Shirley Temple,4551
shiro goma,4552
shirred eggs,4553
shish kebab,4554
shiso,4555
shoga,4556
shoofly pie,4557
short,4558
shortbread,4559
shortcake,4560
shortening,4561
short loin,4562
short ribs,4563
shot; shot glass,4564
shottsuru,4565
shoyu,4566
shred,4567
shrimp,4568
shrimp boil,4569
"shrimp, dried",4570
shrimp paste,4571
shrimp sauce,4572
shrub,4573
shuck,4574
Siamese ginger,4575
sichuan peppercorn,4576
sidecar,4577
Siena cake,4578
sieve,4579
sift,4580
sifter,4581
silver fizz,4582
silver leaf,4583
silver skin,4584
simmer,4585
simple syrup,4586
Simpson lettuce,4587
Singapore sling,4588
sirloin,4589
sirloin club steak,4590
sirniki,4591
sizzling rice soup,4592
skate,4593
skewer,4594
skillet,4595
skim,4596
skimmer,4597
skim milk,4598
skin,4599
skirt steak,4600
skordalia,4601
slimehead,4602
sling,4603
sliver,4604
slivovitz,4605
sloe,4606
sloe gin,4607
Sloppy Joe,4608
slow cooker,4609
slumgullion,4610
slump,4611
slurry,4612
smallage; smellage,4613
smelt,4614
Smithfield ham,4615
smoke curing; smoked,4616
smoked salmon,4617
smoke point,4618
smooth hound,4619
smoothie; smoothee,4620
s'more,4621
smorgasbord,4622
smorrebrod,4623
smothered steak,4624
snail,4625
snail plate,4626
snail tongs,4627
snap bean,4628
snapper,4629
snickerdoodle,4630
snifter,4631
snow,4632
snow eggs,4633
snow pea,4634
snow puff mushroom,4635
snowshoe rabbit,4636
soba,4637
sockeye salmon,4638
soda,4639
soda bread,4640
soda water,4641
sofrito,4642
soft-ball stage,4643
soft-crack stage,4644
soft drinks,4645
soft-shell clam; soft clam,4646
soft-shell crab,4647
soft wheat,4648
soi,4649
soja,4650
sole,4651
sole V辿ronique,4652
somen,4653
sommelier,4654
sopa,4655
sopa de alb坦ndigas,4656
sopaipilla,4657
sopa seca,4658
sorbet,4659
sorbitol,4660
sorghum,4661
sorrel,4662
soubise,4663
souffl辿,4664
souffl辿 dish,4665
souffl辿 potatoes,4666
soul food,4667
soup,4668
soupe,4669
sour,4670
sour cream,4671
sourdough; sourdough bread,4672
sourdough starter,4673
sour grass,4674
sour mash,4675
sour salt,4676
sous vide,4677
Southern Comfort,4678
souvlaki; souvlakia,4679
soybean,4680
soybean curd,4681
soybean oil,4682
soy flour,4683
soy milk,4684
soy pea,4685
soy sauce,4686
spaetzle,4687
spaghetti,4688
spaghettini,4689
spaghetti squash,4690
Spalen cheese,4691
spanakopita,4692
Spanish melon,4693
Spanish olive,4694
Spanish onion,4695
spareribs,4696
Sp辰tlese,4697
spatula,4698
sp辰tzle,4699
spearmint,4700
speckled butter bean,4701
spelt,4702
Spice Parisienne,4703
spices,4704
spinach,4705
spiny dogfish,4706
spiny lobster,4707
split,4708
split pea,4709
sponge,4710
sponge cake; spongecake,4711
spoom,4712
spoon bread; spoonbread,4713
spot,4714
spotted sea trout,4715
sprat,4716
springerle,4717
springform pan,4718
spring roll,4719
spritz,4720
spritzer,4721
sprouts,4722
spuma,4723
spumante,4724
spumoni,4725
spun sugar,4726
spur dog,4727
squab,4728
squab chicken,4729
squash,4730
squash blossoms,4731
squeteague,4732
squid,4733
squidhound,4734
stabilizers,4735
stainless steel cookware,4736
standing rib roast,4737
standing rump roast,4738
star anise,4739
star fruit,4740
starter,4741
Stayman apple,4742
steak and kidney pie,4743
steak au poivre,4744
steak fries,4745
steak tartare,4746
steam,4747
steamed bread,4748
steamed pudding,4749
steamed-pudding mold,4750
steamer clam,4751
steel,4752
steep,4753
Steinpilze,4754
stelle; stellini,4755
stew,4756
stewing chicken,4757
stifado,4758
Stilton cheese,4759
stinger,4760
stir-fry,4761
stock,4762
stollen,4763
stone crab,4764
stone-ground flour,4765
stoneware,4766
stout,4767
Stracchino,4768
straight up,4769
strain,4770
strainer,4771
strawberries Romanoff,4772
strawberry,4773
strawberry shortcake,4774
straw mushroom,4775
straw potatoes,4776
Strega,4777
streusel,4778
string bean,4779
striped bass,4780
strip steak,4781
stroganoff,4782
stromboli,4783
strudel,4784
stud,4785
stuffing,4786
sturgeon,4787
su,4788
submarine sandwich,4789
succory,4790
succotash,4791
Sucralose,4792
sucrose,4793
suet,4794
sugar,4795
sugar apple,4796
sugarcane stalks,4797
sugar pea,4798
sugarplum,4799
sugar snap pea,4800
sugar substitutes,4801
sugar syrup,4802
sukiyaki,4803
sulfites,4804
sultana,4805
sumac; sumaq,4806
summer cauliflower,4807
summer coating,4808
summer oyster mushroom,4809
summer pudding,4810
summer sausage,4811
summer squash,4812
sunchoke,4813
sundae,4814
sun-dried tomatoes,4815
sunfish,4816
sunflower-seed oil,4817
sunflower seeds,4818
sunomono,4819
superfine sugar,4820
supreme sauce,4821
surf n' turf; surf and turf,4822
surimi,4823
sushi,4824
sushi meshi,4825
"sweat, to",4826
swede,4827
Swedish limpa bread,4828
Swedish meat balls,4829
Swedish turnip,4830
sweet acidophilus milk,4831
sweet-and-sour,4832
sweet basil,4833
sweetbreads,4834
sweet cicely,4835
sweet cider,4836
sweet cucumber,4837
sweetened condensed milk,4838
sweet marjoram,4839
sweetmeat,4840
sweet peppers,4841
sweet potato,4842
sweet potato squash,4843
sweetsop,4844
sweet tea pickle,4845
sweet woodruff,4846
Swiss chard,4847
Swiss cheese,4848
Swiss fondue,4849
Swiss steak,4850
swordfish,4851
syllabub,4852
Sylvaner; Silvaner,4853
Syrah,4854
syrniki; sirniki,4855
Szechuan cuisine,4856
Szechuan pepper; Szechwan,4857
Tabasco pepper; Tabasco Sauce,4858
tabbouleh,4859
table d'h担te,4860
taco,4861
taffy,4862
tagine; tajine,4863
tagliarini,4864
tagliatelle,4865
tagliolini,4866
tahini,4867
tajine,4868
Taleggio cheese,4869
tamago somen,4870
tamale,4871
tamale pie,4872
tamari,4873
tamarillo,4874
tamarind,4875
tamis,4876
tammycloth,4877
tandoori coloring; tandoori paste,4878
tandoor oven; tandoori,4879
tangelo,4880
tangerine,4881
tannin,4882
tapas,4883
tapenade,4884
tapioca; tapioca flour,4885
taramasalata,4886
taro root,4887
tarragon,4888
tart,4889
"tartare, beef",4890
tartare steak,4891
Tartarian cherry; black Tartarian cherry,4892
tartaric acid,4893
tartar sauce; tartare sauce,4894
tarte Tatin,4895
tasso,4896
tastevin,4897
tawny port,4898
T-bone steak,4899
tea,4900
tea egg,4901
tea infuser,4902
tea melon,4903
teff,4904
tejolete,4905
Teleme cheese,4906
tempe; tempeh,4907
tempering,4908
temple orange,4909
tempura,4910
Tencha tea,4911
tenderizer,4912
tenderloin,4913
tendon,4914
tentsuyu,4915
tep鱈n,4916
tequila,4917
terasi,4918
teriyaki,4919
terrapin,4920
terrine,4921
T辿te de Moine,4922
Tetrazzini,4923
Texmati rice,4924
Tex-Mex,4925
Thai chile,4926
Thai coffee,4927
Thai ginger,4928
Thermidor,4929
thermometer,4930
thimbleberry,4931
thin,4932
Thompson seedless grape,4933
Thousand Island dressing,4934
thousand-year egg,4935
thread stage,4936
Thuringer sausage,4937
thyme,4938
T鱈a Maria,4939
tian,4940
tiger lily buds,4941
tiger nuts,4942
tilapia,4943
ti leaves,4944
tilefish,4945
Tillamook cheese,4946
Tilsit cheese,4947
timbale,4948
tips,4949
tipsy parson; tipsy pudding,4950
tiramisu,4951
tisane,4952
toad-in-the-hole,4953
toddy,4954
toffee; toffy,4955
tofu,4956
togarashi,4957
Tokay grape; Tokay wine,4958
Toll House cookie,4959
tomalley,4960
Tom and Jerry,4961
tomatillo,4962
tomato,4963
tomato paste,4964
tomato puree,4965
tomato sauce,4966
tombo,4967
Tom Collins,4968
tongue,4969
tongue sausage,4970
tonic water,4971
tonkatsu donburi,4972
tonnato,4973
top loin,4974
top round,4975
top sirloin,4976
torta,4977
torte,4978
tortellini; tortelloni,4979
tortilla,4980
tortoise,4981
tortoni,4982
"toss, to",4983
tostada,4984
Toulouse sausage,4985
tourage,4986
tournedo,4987
trans fatty acids,4988
trash fish,4989
trasi; trassi,4990
trassi,4991
treacle,4992
tree ear,4993
treemelon,4994
tree mushroom; tree oyster mushroom,4995
tree tomato,4996
trenette,4997
trepang,4998
trevally,4999
triangle tip,5000
trifle,5001
tripe,5002
triple-cream cheeses; triple-cr竪me,5003
Triple Sec,5004
tripolini,5005
triticale,5006
trivet,5007
Trockenbeerenauslese,5008
trompette de la mort mushroom,5009
trotters,5010
trout,5011
truffle,5012
"truffle, chocolate",5013
truffle slicer,5014
trumpet of death,5015
truss,5016
trussing needle,5017
try out,5018
tsukemono,5019
tube pan,5020
tube steak,5021
tubetti,5022
tuile,5023
tulipe,5024
tuna,5025
turban squash,5026
turbinado sugar,5027
turbot,5028
tureen,5029
turkey,5030
Turkish coffee,5031
Turkish delight,5032
turmeric,5033
turner,5034
turnip,5035
turnip greens,5036
turnip-rooted parsley,5037
turnover,5038
turtle,5039
turtle bean,5040
Tuscan peppers,5041
tutti-frutti,5042
Tybo cheese,5043
tzimmes,5044
Udo,5045
udon,5046
ugli fruit,5047
umeboshi,5048
univalve,5049
unleavened,5050
unmold,5051
unsalted butter,5052
upside-down cake,5053
Vacherin,5054
vacherin cheeses,5055
Valencia orange,5056
Valpolicella,5057
vanilla,5058
vanilla sugar,5059
vanillin,5060
varak; varaq,5061
varietal wine,5062
variety meats,5063
vark,5064
veal,5065
veal cordon bleu,5066
veal Marengo,5067
veal Orloff,5068
veal Oscar; veal Oskar,5069
veal parmigiana; veal Parmesan,5070
veal piccata,5071
veau,5072
vegan,5073
vegetable amaranth,5074
vegetable marrow,5075
vegetable oils,5076
vegetable peeler,5077
vegetable protein,5078
vegetable shortening,5079
vegetable spaghetti,5080
vegetarian,5081
velout辿 sauce,5082
velvet hammer,5083
velvet stem mushroom,5084
venison,5085
verbena,5086
verjuice,5087
vermicelli,5088
vermouth,5089
V辿ronique,5090
"verte, sauce",5091
viande,5092
Vichy carrots,5093
vichyssoise,5094
Vichy water,5095
Viennese coffee,5096
vin,5097
vinaigre,5098
vinaigrette,5099
vindaloo,5100
vinegar,5101
vine leaves,5102
vintage,5103
"violet, crystallized",5104
Virginia ham,5105
vitello,5106
viticulture,5107
vodka,5108
vol-au-vent,5109
Vouvray,5110
V.S.; V.S.O.P.; V.V.S.O.P.,5111
waffle,5112
waffle iron,5113
wahoo,5114
wakame,5115
Waldorf salad,5116
walleyed pike,5117
walnut,5118
walnut oil,5119
wasabi; wasabe,5120
wassail,5121
water bath,5122
water biscuit,5123
water chestnut,5124
water chestnut powder,5125
watercress,5126
watermelon,5127
watermelon tuna,5128
waterzooi,5129
wax bean,5130
wax paper; waxed paper,5131
weakfish,5132
Wehani rice,5133
weiner dog,5134
weisswurst,5135
wekiwa,5136
well-and-tree platter,5137
"Wellington, beef",5138
Welsh rabbit; Welsh rarebit,5139
Western sandwich,5140
West Indian pumpkin,5141
West Indies cherry,5142
Westphalian ham,5143
wheat,5144
wheat beer,5145
wheat berries,5146
wheat bran,5147
wheat germ,5148
wheat gluten,5149
wheat meat,5150
whelk,5151
whetstone,5152
whey,5153
whip,5154
whipping cream,5155
whisk,5156
whiskey; whisky,5157
whiskey sour,5158
whitebait,5159
white bean,5160
white chocolate,5161
whitefish,5162
white lady,5163
white lightning,5164
white mustard cabbage,5165
white pepper; white peppercorn,5166
white pine mushroom,5167
White Riesling,5168
White Russian,5169
white sapote,5170
white sauce,5171
white seabass,5172
white walnut,5173
whiting,5174
whole-wheat flour,5175
whortleberry,5176
wiener,5177
Wiener Schnitzel; Wienerschnitzel,5178
wild leek,5179
wild pecan rice,5180
wild rice,5181
wine,5182
wine bottles,5183
Winesap apple,5184
winged bean,5185
winkle,5186
wintergreen,5187
winter melon,5188
winter squash,5189
witloof,5190
wok,5191
wong bok,5192
won ton; wonton,5193
won ton skins; egg roll skins,5194
won ton soup,5195
wood ear,5196
woodruff,5197
Worcestershire sauce,5198
wormseed,5199
wormwood,5200
wurst,5201
xanthan gum,5202
XXX; XXXX,5203
yaki fu,5204
yakimono,5205
yakinori,5206
yakitori,5207
yam,5208
Yankee bean,5209
Yankee pot roast,5210
yard-long bean,5211
yarrow,5212
yeast,5213
yeast bread,5214
yeast starter,5215
yellow berry,5216
yellow-eyed pea,5217
yellowfin tuna,5218
yellowtail,5219
yogurt; yoghurt,5220
yokan,5221
York Imperial apple,5222
Yorkshire pudding,5223
yosenabe,5224
youngberry,5225
yuba,5226
yuca; yucca,5227
yule log,5228
yuzu,5229
zabaglione,5230
zahtar,5231
zakuska,5232
Zante grape,5233
zapote blanco,5234
zest,5235
zester,5236
Zinfandel,5237
"zingara, à la",5238
ziti,5239
zitoni,5240
zombie,5241
zoni,5242
zucchini,5243
zuccotto,5244
zungenwurst,5245
zuppa,5246
zuppa inglese,5247
zwieback,5248
